model,context_length,position_ratio,repeat,correct,status,passkey,pred_digits,generated_text
Anchored-alpha*,1024,0.5,15,0,ok,23941,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.5,16,0,ok,54388,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.5,17,0,ok,25932,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.5,18,0,ok,92619,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.5,19,0,ok,32104,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,0,0,ok,98495,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,1,0,ok,33037,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,2,0,ok,37314,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,3,0,ok,87810,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,4,0,ok,75555,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,5,0,ok,61740,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,6,0,ok,85738,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,7,0,ok,75268,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,8,0,ok,68591,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,9,0,ok,40088,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,10,0,ok,12020,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,11,0,ok,62464,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,12,0,ok,22417,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,13,0,ok,63207,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,14,0,ok,60925,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,15,0,ok,62000,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,16,0,ok,66635,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,17,0,ok,74551,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,18,0,ok,66198,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.7,19,0,ok,11116,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,0,0,ok,96366,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,1,0,ok,62579,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,2,0,ok,16460,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,3,0,ok,70807,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,4,0,ok,10283,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,5,0,ok,26280,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,6,0,ok,96383,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,7,0,ok,77366,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,8,0,ok,10295,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,9,0,ok,71301,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,10,0,ok,63452,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,11,0,ok,98912,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,12,0,ok,11361,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,13,0,ok,67822,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,14,0,ok,80489,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,15,0,ok,18714,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,16,0,ok,71862,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,17,0,ok,65064,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,18,0,ok,20293,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,1024,0.9,19,0,ok,48378,,"
In the early stages of the life of space. The authors have also shown"
Anchored-alpha*,2048,0.1,0,0,ok,37847,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,1,0,ok,72023,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,2,0,ok,78125,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,3,0,ok,23583,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,4,0,ok,93642,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,5,0,ok,29378,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,6,0,ok,50051,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,7,0,ok,70142,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,8,0,ok,55667,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,9,0,ok,11759,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,10,0,ok,79880,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.1,11,0,ok,62340,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.1,12,0,ok,92122,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,13,0,ok,80861,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,14,0,ok,59074,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,15,0,ok,57550,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,16,0,ok,57032,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,17,0,ok,70257,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,18,0,ok,84288,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.1,19,0,ok,29672,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,0,0,ok,21071,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,1,0,ok,64986,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.3,2,0,ok,70930,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.3,3,0,ok,51182,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,4,0,ok,31687,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,5,0,ok,75093,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,6,0,ok,25936,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,7,0,ok,26115,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,8,0,ok,66600,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,9,0,ok,45171,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,10,0,ok,23239,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,11,0,ok,74936,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.3,12,0,ok,51419,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,13,0,ok,10949,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,14,0,ok,24908,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,15,0,ok,63806,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,16,0,ok,14000,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,17,0,ok,75460,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.3,18,0,ok,16481,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.3,19,0,ok,76129,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,0,0,ok,33079,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,1,0,ok,69511,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.5,2,0,ok,17560,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,3,0,ok,24604,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,4,0,ok,60611,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,5,0,ok,22201,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,6,0,ok,31824,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,7,0,ok,22009,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,8,0,ok,11641,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,9,0,ok,45120,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,10,0,ok,90387,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,11,0,ok,87910,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.5,12,0,ok,47106,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,13,0,ok,22747,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,14,0,ok,15889,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,15,0,ok,41278,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,16,0,ok,55547,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,17,0,ok,21184,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.5,18,0,ok,82360,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.5,19,0,ok,62567,,"
In the early stages of the brain, the brain is the most common form"
Anchored-alpha*,2048,0.7,0,0,ok,75160,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,1,0,ok,42031,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,2,0,ok,47355,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,3,0,ok,75058,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,4,0,ok,37941,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,5,0,ok,23442,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,6,0,ok,77677,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,7,0,ok,97004,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,8,0,ok,27669,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,9,0,ok,79509,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,10,0,ok,51403,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,11,0,ok,54341,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,12,0,ok,55521,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,13,0,ok,31735,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,14,0,ok,73041,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,15,0,ok,76966,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,16,0,ok,99886,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,17,0,ok,79094,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,18,0,ok,20701,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.7,19,0,ok,35134,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,0,0,ok,69104,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,1,0,ok,88902,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,2,0,ok,49532,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,3,0,ok,92591,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,4,0,ok,76721,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,5,0,ok,21361,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,6,0,ok,44976,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,7,0,ok,23354,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,8,0,ok,92536,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,9,0,ok,33139,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,10,0,ok,80369,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,11,0,ok,91251,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,12,0,ok,38917,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,13,0,ok,14039,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,14,0,ok,14305,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,15,0,ok,32534,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,16,0,ok,42167,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,17,0,ok,35242,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,18,0,ok,24292,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,2048,0.9,19,0,ok,58128,,"
In the early stages of the brain-like world, the brain-like"
Anchored-alpha*,4096,0.1,0,0,ok,77975,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.1,1,0,ok,64785,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,2,0,ok,30769,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,3,0,ok,31939,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,4,0,ok,77859,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,5,0,ok,39462,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,6,0,ok,51191,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,7,0,ok,69277,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,8,0,ok,97373,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,9,0,ok,48585,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,10,0,ok,27256,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,11,0,ok,81148,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.1,12,0,ok,30021,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,13,0,ok,34719,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,14,0,ok,80318,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.1,15,0,ok,74729,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.1,16,0,ok,67279,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,17,0,ok,22398,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,18,0,ok,17596,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.1,19,0,ok,73082,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.3,0,0,ok,11811,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,1,0,ok,76918,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.3,2,0,ok,89348,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,3,0,ok,44963,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,4,0,ok,64886,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,5,0,ok,67307,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,6,0,ok,86724,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.3,7,0,ok,48821,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,8,0,ok,20919,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,9,0,ok,67393,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,10,0,ok,27117,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,11,0,ok,32751,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,12,0,ok,46375,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,13,0,ok,36427,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,14,0,ok,46106,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,15,0,ok,10255,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,16,0,ok,11662,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,17,0,ok,79450,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.3,18,0,ok,49176,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.3,19,0,ok,58497,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,0,0,ok,79533,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.5,1,0,ok,44704,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,2,0,ok,69861,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,3,0,ok,12987,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,4,0,ok,32977,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,5,0,ok,60248,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,6,0,ok,60263,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,7,0,ok,45234,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,8,0,ok,65266,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,9,0,ok,65915,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.5,10,0,ok,41774,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,11,0,ok,72120,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,12,0,ok,41534,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,13,0,ok,40927,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,14,0,ok,88872,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,15,0,ok,34470,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,16,0,ok,12803,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,17,0,ok,63508,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.5,18,0,ok,92958,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.5,19,0,ok,82626,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.7,0,0,ok,15525,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,1,0,ok,51548,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,2,0,ok,55592,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,3,0,ok,15753,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,4,0,ok,30904,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,5,0,ok,59461,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,6,0,ok,70662,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,7,0,ok,90682,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,8,0,ok,80038,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,9,0,ok,37414,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,10,0,ok,67436,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.7,11,0,ok,11833,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,12,0,ok,45177,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,13,0,ok,23975,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,14,0,ok,28786,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,15,0,ok,78472,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,16,0,ok,10024,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,17,0,ok,69198,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.7,18,0,ok,84080,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.7,19,0,ok,31714,,"
In the early stages of the universe, the authors have been asked to examine"
Anchored-alpha*,4096,0.9,0,0,ok,26014,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,1,0,ok,55622,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,2,0,ok,16533,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,3,0,ok,57218,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.9,4,0,ok,87200,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,5,0,ok,48836,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,6,0,ok,51513,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,7,0,ok,30491,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,8,0,ok,36591,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,9,0,ok,77609,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,10,0,ok,36103,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,11,0,ok,86757,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,12,0,ok,94746,,"
In the early stages of the universe, the vast majority of the universe is"
Anchored-alpha*,4096,0.9,13,0,ok,79582,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,14,0,ok,75861,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,15,0,ok,99973,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,16,0,ok,20394,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,17,0,ok,46925,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,18,0,ok,25840,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,4096,0.9,19,0,ok,23208,,"
In the early stages of the universe, the universe is the most important for"
Anchored-alpha*,8192,0.1,0,0,ok,51673,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,1,0,ok,55812,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.1,2,0,ok,27819,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,3,0,ok,11736,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,4,0,ok,14798,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,5,0,ok,79990,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.1,6,0,ok,81169,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.1,7,0,ok,52201,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,8,0,ok,89093,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.1,9,0,ok,47437,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,10,0,ok,43651,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,11,0,ok,40065,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,12,0,ok,62402,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,13,0,ok,26705,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,14,0,ok,28310,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,15,0,ok,96083,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.1,16,0,ok,23989,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,17,0,ok,70220,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.1,18,0,ok,89994,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.1,19,0,ok,56455,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,0,0,ok,61881,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,1,0,ok,71395,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,2,0,ok,95117,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,3,0,ok,72253,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,4,0,ok,22105,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,5,0,ok,29453,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,6,0,ok,65122,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,7,0,ok,55599,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,8,0,ok,77990,,"
\begin{figure}[htb]
\begin{figure}[ht"
